2005-07-07,289.39,295.8,288.51,295.54
2005-07-08,296.25,297.5,294.05,296.23
2005-07-11,296.4,296.6,291.02,293.35
2005-07-12,293.39,294.4,290.93,291.78
2005-07-13,292.51,299.24,292.1,298.86
2005-07-14,305.34,306.75,300.07,300.89
2005-07-15,301.24,303.4,299.78,301.19
2005-07-18,300,301.9,297.75,299.54
2005-07-19,302.1,310.35,301.8,309.9
2005-07-20,305.57,312.61,301.8,312
2005-07-21,314.05,317.8,311.21,313.94
2005-07-22,306.37,309.25,296.33,302.4
2005-07-25,302.39,303.29,294.96,295.85
2005-07-26,295.01,298,292.09,296.09
2005-07-27,297.74,298.23,292.4,296.93
2005-07-28,297.41,297.41,293.28,293.5
2005-07-29,292.14,292.84,286.99,287.76
2005-07-32,288.12,292.5,288.1,291.61
2005-08-02,291.6,299.52,291.12,299.19
2005-08-03,298,299.72,295.6,297.3
2005-08-04,295.55,299,295.25,297.73
2005-08-05,297.5,298.51,291.31,292.35
2005-08-08,293.6,295.65,290.49,291.25
2005-08-09,291.96,292.68,288.51,291.57
2005-08-10,291.3,292.33,284.88,285.68
2005-08-11,285.89,286.58,280.62,284.05
2005-08-12,283.36,290.2,281.64,289.72
2005-08-15,289.8,292.77,283.77,284
2005-08-16,284.88,287.79,283.34,285.65
2005-08-17,285.51,286.57,284,285.1
2005-08-18,275.91,280.5,275,279.99
2005-08-19,280.99,281.45,279.62,280
2005-08-22,281.24,281.47,273.35,274.01
2005-08-23,276.16,279.74,274.12,279.58
2005-08-24,277.57,284.75,276.45,282.57
2005-08-25,282.55,284,279.97,282.59
2005-08-26,283.48,285.02,282.66,283.58
2005-08-29,282.24,289.12,282.24,288.45
2005-08-30,287.39,289.51,285.88,287.27
2005-08-31,288.23,288.5,284.36,286
2005-08-32,285.91,287.5,285,286.25
2005-09-02,286.51,289.99,286.44,288.45
2005-09-06,289,289.39,286.8,287.11
2005-09-07,285.89,295.5,285.28,294.87
2005-09-08,294.83,299.28,293.36,295.39
2005-09-09,297.28,299.1,296.56,299.09
2005-09-12,301.75,311.42,301,309.74
2005-09-13,309,315.53,306.17,311.68
2005-09-14,308.73,313.28,300.3,303
2005-09-15,299.52,306.75,297.91,302.62
2005-09-16,304.02,304.5,299.87,300.2
2005-09-19,301,306,300.71,303.79
2005-09-20,306.15,311.3,305.23,307.91
2005-09-21,308.41,313.76,305.96,311.9
2005-09-22,311.5,319.22,310.17,311.37
2005-09-23,313,317.21,312.59,315.36
2005-09-26,319.5,320.95,312.56,314.28
2005-09-27,314.95,318.41,313.38,313.94
2005-09-28,314.22,315.1,305.6,306
2005-09-29,306.68,310.72,306.08,309.62
2005-09-30,314.22,317.5,312.29,316.46
2005-010-03,313.63,320.11,312.79,318.68
2005-010-04,319.95,321.28,310.74,311
2005-010-05,312.69,314.9,308,310.71
2005-010-06,314.14,314.48,310.09,312.75
2005-010-07,314.79,316.67,310.54,312.99
2005-010-10,313.31,314.82,309.15,310.65
2005-010-11,310.61,312.65,304.86,306.1
2005-010-12,305.2,307.19,299,300.97
2005-010-13,302,302,290.68,297.44
2005-010-14,299.9,300.23,292.54,296.14
2005-010-17,297.5,305.2,294.56,305
2005-010-18,304.96,307.96,302.74,303.28
2005-010-19,304,309.87,303.96,308.7
2005-010-20,309.99,311.13,301.21,303.2
2005-010-21,345.8,346.43,333,339.9
2005-010-24,343.37,349.3,342.19,348.65
2005-010-25,345.78,347.4,342.86,346.91
2005-010-26,346.28,356,346.19,355.44
2005-010-27,356.6,357.09,351.68,353.06
2005-010-28,355.27,358.95,355.02,358.17
2005-010-31,360.24,374.75,359.51,372.14
2005-010-32,371.86,383.9,369.01,379.38
2005-10-02,381.7,385,377.17,379.68
2005-10-03,382.41,386.58,381.38,385.95
2005-10-04,389.98,391.79,385.45,390.43
2005-10-07,395.1,397.47,392.15,395.03
2005-10-08,394.25,395.59,388.58,389.9
2005-10-09,386.67,388.29,378.03,379.15
2005-10-10,378.36,391.35,377.43,391.1
2005-10-11,395.12,396.9,388.85,390.4
2005-10-14,392.12,398.22,391.53,396.97
2005-10-15,394.38,397,390.95,392.8
2005-10-16,396.2,398.85,394.11,398.15
2005-10-17,401.8,403.81,399.53,403.45
2005-10-18,403.49,404.5,399.85,400.21
2005-10-21,399.17,409.98,393.49,409.36
2005-10-22,408.65,417.31,406.23,416.47
2005-10-23,417.04,424.72,415.78,422.86
2005-10-25,425.78,428.75,425.3,428.62
2005-10-28,429.82,431.24,422.44,423.48
2005-10-29,424.46,426.4,402.14,403.54
2005-10-30,404.26,408.45,395.56,404.91
2005-10-31,409.2,415.44,408.29,414.09
2005-11-02,416.94,419.53,413.86,417.7
2005-11-05,417,417.5,404.28,405.85
2005-11-06,408.7,416.41,401.7,404.54
2005-11-07,406.16,406.7,399.01,404.22
2005-11-08,405.3,410.65,402.64,410.65
2005-11-09,415,415.78,408.56,409.2
2005-11-12,414.63,415.21,409.95,412.61
2005-11-13,412.5,418,411.64,417.49
2005-11-14,417.04,419.73,415.49,418.96
2005-11-15,419.11,423.14,416.5,422.55
2005-11-16,425.34,432.5,422.75,430.15
2005-11-19,432.2,446.21,420.11,424.6
2005-11-20,427.86,432.2,424.67,429.74
2005-11-21,433.55,436.86,420.71,426.33
2005-11-22,431.77,432.86,425.93,432.04
2005-11-23,432.15,432.5,428.78,430.93
2005-11-27,431.86,431.86,422.76,424.64
2005-11-28,424.34,427.78,421.26,426.69
2005-11-29,427.98,428.73,419.17,420.15
2005-11-30,417.27,418.21,413.74,414.86
2006-01-03,422.52,435.67,418.22,435.23
2006-01-04,443.9,448.96,439.75,445.24
2006-01-05,446,451.55,441.5,451.24
2006-01-06,456.87,470.5,453.24,465.66
2006-01-09,466.41,473.4,460.94,466.9
2006-01-10,464.42,470.25,462.04,469.76
2006-01-11,471.27,475.11,469.18,471.63
2006-01-12,473.72,474.99,461.5,463.63
2006-01-13,464.31,466.89,461.61,466.25
2006-01-17,463.06,469.9,462.53,467.11
2006-01-18,447.3,457.36,443.25,444.91
2006-01-19,451.17,453.49,433,436.45
2006-01-20,438.7,440.03,394.74,399.46
2006-01-23,407.38,428.39,405.73,427.5
2006-01-24,436.03,444.95,434.48,443.03
2006-01-25,451.26,454.23,429.22,433
2006-01-26,439.54,439.99,423.56,434.27
2006-01-27,435,438.22,428.98,433.49
2006-01-30,429.23,433.28,425,426.82
2006-01-31,430.57,439.6,423.97,432.66
2006-01-32,389.03,402,387.52,401.78
2006-02-02,403.82,406.5,395.98,396.04
2006-02-03,393.62,393.9,372.57,381.55
2006-02-06,385.31,389.9,379.56,385.1
2006-02-07,382.99,383.7,363.35,367.92
2006-02-08,368.48,370.69,354.67,369.08
2006-02-09,371.2,374.4,356.11,358.77
2006-02-10,361.95,364.5,353.14,362.61
2006-02-13,346.64,350.6,341.89,345.7
2006-02-14,345.33,351.69,342.4,343.32
2006-02-15,341.27,346,337.83,342.38
2006-02-16,345.67,367,344.49,366.46
2006-02-17,369.86,372.14,363.62,368.75
2006-02-21,366.44,373.54,365.11,366.59
2006-02-22,367.15,368.95,363.86,365.49
2006-02-23,365.61,381.24,365.39,378.07
2006-02-24,377.3,380.07,373.49,377.4
2006-02-27,381.27,391.7,380.28,390.38
2006-02-28,393.2,397.54,338.51,362.62
2006-02-29,368.56,369.45,361.3,364.8
2006-03-02,364.28,381.1,362.2,376.45
2006-03-03,384.3,387.24,375.76,378.18
2006-03-06,380.91,383.4,367.14,368.1
2006-03-07,365.02,368.45,358.15,364.45
2006-03-08,353.93,360.03,350.54,353.88
2006-03-09,355.39,358.53,341.5,343
2006-03-10,343.5,344.5,331.55,337.5
2006-03-13,340.93,346.1,335.45,337.06
2006-03-14,337.14,352.37,332.62,351.16
2006-03-15,350.77,352.3,340.53,344.5
2006-03-16,348.61,348.75,337.9,338.77
2006-03-17,338.8,341.78,334.93,339.79
2006-03-20,342.34,350.09,341.54,348.19
2006-03-21,350.01,351.66,339.08,339.92
2006-03-22,339.75,344.1,337.5,340.22
2006-03-23,342.35,345.75,340.2,341.89
2006-03-24,368.62,370.09,362.51,365.8
2006-03-27,367.09,371.71,365,369.69
2006-03-28,371.71,377.86,371.17,377.2
2006-03-29,379.94,399,379.51,394.98
2006-03-30,389.19,393.5,383.61,388.44
2006-03-31,388.74,391.87,384.03,390
2006-04-03,389.53,392.47,387.93,389.7
